"ID","category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"SevCrit_Myeloid__123","Component","GO.0005765",13,252,"9606","9606.ENSP00000009530,9606.ENSP00000229829,9606.ENSP00000339063,9606.ENSP00000339398,9606.ENSP00000342331,9606.ENSP00000355551,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000378786,9606.ENSP00000382508,9606.ENSP00000393566,9606.ENSP00000408146,9606.ENSP00000432083","CD74,HLA-DOA,EEF1A1,HLA-DQA1,C10orf32,GPR137B,HLA-DQA2,HLA-DQB1,HLA-DRA,CDIP1,HLA-DPA1,HLA-DPB1,HSPA8",1.07e-06,4.72e-05,"lysosomal membrane"
"SevCrit_Myeloid__123","Component","GO.0012507",7,56,"9606","9606.ENSP00000009530,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","CD74,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DPA1,HLA-DPB1",1.74e-06,5.77e-05,"ER to Golgi transport vesicle membrane"
"SevCrit_Myeloid__123","KEGG","hsa04940",6,40,"9606","9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","HLA-DOA,HLA-DQA1,HLA-DQA2,HLA-DRA,HLA-DPA1,HLA-DPB1",3.77e-06,5.84e-05,"Type I diabetes mellitus"
"SevCrit_Myeloid__123","Process","GO.0060333",9,69,"9606","9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000370343,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000408146,9606.ENSP00000485010","HLA-DQA1,HLA-DQA2,HLA-DQB1,IRF4,HLA-DRA,HLA-DPA1,CD44,HLA-DPB1,CIITA",3.96e-08,5.91e-05,"interferon-gamma-mediated signaling pathway"
"SevCrit_Myeloid__123","KEGG","hsa05140",7,70,"9606","9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000356946,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","HLA-DOA,HLA-DQA1,FCGR3A,HLA-DQA2,HLA-DRA,HLA-DPA1,HLA-DPB1",6.78e-06,9.55e-05,"Leishmaniasis"
"SevCrit_Myeloid__123","KEGG","hsa04659",8,102,"9606","9606.ENSP00000011653,9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000370343,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","CD4,HLA-DOA,HLA-DQA1,HLA-DQA2,IRF4,HLA-DRA,HLA-DPA1,HLA-DPB1",7.89e-06,1e-04,"Th17 cell differentiation"
"SevCrit_Myeloid__123","KEGG","hsa05320",6,49,"9606","9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","HLA-DOA,HLA-DQA1,HLA-DQA2,HLA-DRA,HLA-DPA1,HLA-DPB1",1.09e-05,0.00013,"Autoimmune thyroid disease"
"SevCrit_Myeloid__123","KEGG","hsa05145",8,109,"9606","9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146,9606.ENSP00000432083,9606.ENSP00000485010","HLA-DOA,HLA-DQA1,HLA-DQA2,HLA-DRA,HLA-DPA1,HLA-DPB1,HSPA8,CIITA",1.24e-05,0.00014,"Toxoplasmosis"
"SevCrit_Myeloid__123","Process","GO.0006952",32,1234,"9606","9606.ENSP00000009530,9606.ENSP00000011653,9606.ENSP00000223795,9606.ENSP00000239938,9606.ENSP00000254868,9606.ENSP00000263636,9606.ENSP00000286301,9606.ENSP00000293778,9606.ENSP00000307911,9606.ENSP00000313420,9606.ENSP00000319883,9606.ENSP00000339398,9606.ENSP00000339477,9606.ENSP00000345243,9606.ENSP00000353238,9606.ENSP00000357012,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000370343,9606.ENSP00000378786,9606.ENSP00000379862,9606.ENSP00000386306,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000401980,9606.ENSP00000408146,9606.ENSP00000411355,9606.ENSP00000478874,9606.ENSP00000482259,9606.ENSP00000482657,9606.ENSP00000483732,9606.ENSP00000485010","CD74,CD4,TNFSF8,EGR1,CLEC10A,LY75,CSF1R,CXCL16,CHST2,PRKDC,EMR2,HLA-DQA1,B7RP1,SIGLEC10,SPN,CD244,HLA-DQA2,HLA-DQB1,IRF4,HLA-DRA,COCH,SCN9A,HLA-DPA1,CD44,MAVS,HLA-DPB1,PTPRC,CAMK1D,CCL4,MAP3K14,ICOSL,CIITA",1.5e-07,0.00015,"defense response"
"SevCrit_Myeloid__123","KEGG","hsa05416",6,56,"9606","9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","HLA-DOA,HLA-DQA1,HLA-DQA2,HLA-DRA,HLA-DPA1,HLA-DPB1",2.19e-05,0.00023,"Viral myocarditis"
"SevCrit_Myeloid__123","KEGG","hsa05321",6,62,"9606","9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","HLA-DOA,HLA-DQA1,HLA-DQA2,HLA-DRA,HLA-DPA1,HLA-DPB1",3.73e-05,0.00036,"Inflammatory bowel disease (IBD)"
"SevCrit_Myeloid__123","KEGG","hsa05164",9,168,"9606","9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000401980,9606.ENSP00000408146,9606.ENSP00000432083,9606.ENSP00000485010","HLA-DOA,HLA-DQA1,HLA-DQA2,HLA-DRA,HLA-DPA1,MAVS,HLA-DPB1,HSPA8,CIITA",3.82e-05,0.00036,"Influenza A"
"SevCrit_Myeloid__123","KEGG","hsa05322",7,94,"9606","9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000356946,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","HLA-DOA,HLA-DQA1,FCGR3A,HLA-DQA2,HLA-DRA,HLA-DPA1,HLA-DPB1",4.03e-05,0.00036,"Systemic lupus erythematosus"
"SevCrit_Myeloid__123","Component","GO.0030176",9,147,"9606","9606.ENSP00000009530,9606.ENSP00000267113,9606.ENSP00000267484,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","CD74,ESYT1,RTN1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DPA1,HLA-DPB1",1.41e-05,0.00037,"integral component of endoplasmic reticulum membrane"
"SevCrit_Myeloid__123","Component","GO.0005623",170,16271,"9606","9606.ENSP00000009530,9606.ENSP00000011653,9606.ENSP00000167106,9606.ENSP00000216264,9606.ENSP00000216714,9606.ENSP00000220913,9606.ENSP00000222345,9606.ENSP00000223795,9606.ENSP00000226319,9606.ENSP00000228865,9606.ENSP00000229829,9606.ENSP00000230431,9606.ENSP00000231198,9606.ENSP00000239440,9606.ENSP00000239938,9606.ENSP00000243167,9606.ENSP00000248933,9606.ENSP00000249014,9606.ENSP00000253673,9606.ENSP00000254508,9606.ENSP00000254695,9606.ENSP00000254868,9606.ENSP00000256578,9606.ENSP00000256646,9606.ENSP00000261381,9606.ENSP00000261574,9606.ENSP00000261637,9606.ENSP00000261647,9606.ENSP00000262613,9606.ENSP00000262940,9606.ENSP00000263212,9606.ENSP00000263372,9606.ENSP00000263461,9606.ENSP00000263636,9606.ENSP00000264025,9606.ENSP00000265382,9606.ENSP00000265689,9606.ENSP00000267113,9606.ENSP00000267205,9606.ENSP00000267484,9606.ENSP00000269703,9606.ENSP00000273317,9606.ENSP00000275053,9606.ENSP00000281741,9606.ENSP00000282018,9606.ENSP00000284617,9606.ENSP00000285735,9606.ENSP00000285930,9606.ENSP00000286301,9606.ENSP00000288943,9606.ENSP00000289416,9606.ENSP00000293778,9606.ENSP00000304941,9606.ENSP00000305138,9606.ENSP00000305696,9606.ENSP00000306185,9606.ENSP00000307858,9606.ENSP00000307911,9606.ENSP00000307959,9606.ENSP00000308032,9606.ENSP00000308361,9606.ENSP00000309338,9606.ENSP00000310561,9606.ENSP00000313420,9606.ENSP00000315931,9606.ENSP00000316338,9606.ENSP00000319883,9606.ENSP00000322804,9606.ENSP00000323584,9606.ENSP00000329287,9606.ENSP00000332274,9606.ENSP00000333212,9606.ENSP00000334448,9606.ENSP00000334785,9606.ENSP00000335655,9606.ENSP00000337040,9606.ENSP00000337889,9606.ENSP00000338532,9606.ENSP00000339063,9606.ENSP00000339299,9606.ENSP00000339398,9606.ENSP00000339477,9606.ENSP00000340299,9606.ENSP00000342331,9606.ENSP00000345243,9606.ENSP00000346560,9606.ENSP00000347538,9606.ENSP00000348752,9606.ENSP00000350075,9606.ENSP00000352163,9606.ENSP00000352420,9606.ENSP00000353165,9606.ENSP00000353238,9606.ENSP00000353462,9606.ENSP00000354499,9606.ENSP00000354728,9606.ENSP00000354813,9606.ENSP00000355251,9606.ENSP00000355551,9606.ENSP00000356047,9606.ENSP00000356946,9606.ENSP00000357012,9606.ENSP00000357055,9606.ENSP00000357097,9606.ENSP00000357152,9606.ENSP00000358795,9606.ENSP00000359172,9606.ENSP00000360671,9606.ENSP00000360858,9606.ENSP00000361658,9606.ENSP00000361664,9606.ENSP00000361949,9606.ENSP00000362299,9606.ENSP00000363397,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000365950,9606.ENSP00000366482,9606.ENSP00000366897,9606.ENSP00000367797,9606.ENSP00000368759,9606.ENSP00000369862,9606.ENSP00000370343,9606.ENSP00000371594,9606.ENSP00000374501,9606.ENSP00000375907,9606.ENSP00000376335,9606.ENSP00000376372,9606.ENSP00000378782,9606.ENSP00000378786,9606.ENSP00000379895,9606.ENSP00000379997,9606.ENSP00000380353,9606.ENSP00000380413,9606.ENSP00000382508,9606.ENSP00000382800,9606.ENSP00000383986,9606.ENSP00000386306,9606.ENSP00000386834,9606.ENSP00000388806,9606.ENSP00000388942,9606.ENSP00000392043,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000401980,9606.ENSP00000406157,9606.ENSP00000408146,9606.ENSP00000411355,9606.ENSP00000413720,9606.ENSP00000415115,9606.ENSP00000416508,9606.ENSP00000417291,9606.ENSP00000419101,9606.ENSP00000420026,9606.ENSP00000423897,9606.ENSP00000429216,9606.ENSP00000432083,9606.ENSP00000439689,9606.ENSP00000441065,9606.ENSP00000441927,9606.ENSP00000451712,9606.ENSP00000462435,9606.ENSP00000477538,9606.ENSP00000478874,9606.ENSP00000479101,9606.ENSP00000479586,9606.ENSP00000480186,9606.ENSP00000482657,9606.ENSP00000483732,9606.ENSP00000485010","CD74,CD4,VASH1,CERK,APEX1,CHRAC1,SIPA1L3,TNFSF8,JADE1,CREBL2,HLA-DOA,DNPH1,THG1L,ARAP3,EGR1,FAAH,SEZ6L,CDC42EP1,EMR3,NUP210,RAP1GAP2,CLEC10A,AMPD2,NOTCH2,XYLT1,IPO5,UTP20,TTC19,SLC9A3R1,RASA4,PPM1F,KCNK6,WDR11,LY75,PVRL1,PIP5K1B,CHKA,ESYT1,RHOF,RTN1,CYP4F22,LIMD1,MMS22L,TXNDC16,CYSLTR2,CCSAP,RHOC,AKR1B1,CSF1R,DUSP2,ACSM3,CXCL16,TCTN2,FAM195A,RBFA,ANTXR2,ZBTB4,CHST2,DST,CYP2S1,P2RY14,CLCF1,ARHGAP32,PRKDC,AHCYL2,BAIAP2,EMR2,MTSS1,TSHZ1,SNN,PTP4A3,CYP2U1,GNG2,TESC,FMNL3,UNC119,MXD4,FAM53B,EEF1A1,TRIO,HLA-DQA1,B7RP1,ZDHHC1,C10orf32,SIGLEC10,FILIP1L,SYT17,ORAI2,ARPIN,LYPD2,LDLRAD4,TPK1,SPN,CASS4,MT-CO1,MT-ND4L,MT-ND5,ZNF511,GPR137B,PFKFB2,FCGR3A,CD244,PEA15,FCER1A,CD1C,NEURL1,SLC35A3,SLC25A5,OLFM1,NUP188,HIVEP3,PABPC4,ENG,UGCG,HLA-DQA2,HLA-DQB1,RBM3,FXN,KLF12,SKI,NEDD9,COL4A3BP,IRF4,GNG7,UVSSA,PID1,GPR155,PLD4,QPRT,HLA-DRA,GATM,GAPT,SFMBT2,AGAP3,CDIP1,RUNX3,CDCA7L,SCN9A,AFF3,EIF4B,SCRN1,ATP2B1,HLA-DPA1,CD44,MAVS,PAPSS2,HLA-DPB1,PTPRC,CDKN1C,METTL21A,ATP13A3,REPIN1,CACNA2D3,LYRM4,KLHL5,TRNP1,HSPA8,TRERF1,SLC16A1,SESN3,NDRG2,TPPP3,NAP1L1,CAMK1D,ENC1,LYNX1,POLD2,MAP3K14,ICOSL,CIITA",1.45e-05,0.00037,"cell"
"SevCrit_Myeloid__123","KEGG","hsa05152",9,172,"9606","9606.ENSP00000009530,9606.ENSP00000229829,9606.ENSP00000339398,9606.ENSP00000356946,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146,9606.ENSP00000485010","CD74,HLA-DOA,HLA-DQA1,FCGR3A,HLA-DQA2,HLA-DRA,HLA-DPA1,HLA-DPB1,CIITA",4.55e-05,0.00037,"Tuberculosis"
"SevCrit_Myeloid__123","KEGG","hsa05168",9,181,"9606","9606.ENSP00000009530,9606.ENSP00000229829,9606.ENSP00000264025,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000401980,9606.ENSP00000408146","CD74,HLA-DOA,PVRL1,HLA-DQA1,HLA-DQA2,HLA-DRA,HLA-DPA1,MAVS,HLA-DPB1",6.63e-05,0.00051,"Herpes simplex infection"
"SevCrit_Myeloid__123","Process","GO.0002376",46,2370,"9606","9606.ENSP00000009530,9606.ENSP00000011653,9606.ENSP00000222345,9606.ENSP00000223795,9606.ENSP00000229829,9606.ENSP00000239938,9606.ENSP00000253673,9606.ENSP00000254868,9606.ENSP00000256646,9606.ENSP00000263636,9606.ENSP00000264025,9606.ENSP00000267205,9606.ENSP00000282018,9606.ENSP00000286301,9606.ENSP00000293778,9606.ENSP00000309338,9606.ENSP00000313420,9606.ENSP00000316338,9606.ENSP00000319883,9606.ENSP00000339063,9606.ENSP00000339398,9606.ENSP00000339477,9606.ENSP00000345243,9606.ENSP00000353238,9606.ENSP00000356946,9606.ENSP00000357012,9606.ENSP00000357152,9606.ENSP00000361949,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000369862,9606.ENSP00000370343,9606.ENSP00000378786,9606.ENSP00000379997,9606.ENSP00000382800,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000401980,9606.ENSP00000408146,9606.ENSP00000411355,9606.ENSP00000432083,9606.ENSP00000441065,9606.ENSP00000482259,9606.ENSP00000482657,9606.ENSP00000483732,9606.ENSP00000485010","CD74,CD4,SIPA1L3,TNFSF8,HLA-DOA,EGR1,EMR3,CLEC10A,NOTCH2,LY75,PVRL1,RHOF,CYSLTR2,CSF1R,CXCL16,CLCF1,PRKDC,BAIAP2,EMR2,EEF1A1,HLA-DQA1,B7RP1,SIGLEC10,SPN,FCGR3A,CD244,CD1C,PABPC4,HLA-DQA2,HLA-DQB1,COL4A3BP,IRF4,HLA-DRA,GAPT,RUNX3,HLA-DPA1,CD44,MAVS,HLA-DPB1,PTPRC,HSPA8,SLC16A1,CCL4,MAP3K14,ICOSL,CIITA",8.45e-07,0.00063,"immune system process"
"SevCrit_Myeloid__123","Process","GO.0002684",25,882,"9606","9606.ENSP00000009530,9606.ENSP00000011653,9606.ENSP00000254868,9606.ENSP00000309338,9606.ENSP00000313420,9606.ENSP00000316338,9606.ENSP00000319883,9606.ENSP00000334785,9606.ENSP00000339398,9606.ENSP00000339477,9606.ENSP00000353238,9606.ENSP00000356946,9606.ENSP00000357012,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000378786,9606.ENSP00000379862,9606.ENSP00000382800,9606.ENSP00000393566,9606.ENSP00000401980,9606.ENSP00000408146,9606.ENSP00000411355,9606.ENSP00000478874,9606.ENSP00000482259,9606.ENSP00000483732","CD74,CD4,CLEC10A,CLCF1,PRKDC,BAIAP2,EMR2,TESC,HLA-DQA1,B7RP1,SPN,FCGR3A,CD244,HLA-DQA2,HLA-DQB1,HLA-DRA,COCH,RUNX3,HLA-DPA1,MAVS,HLA-DPB1,PTPRC,CAMK1D,CCL4,ICOSL",8.72e-07,0.00063,"positive regulation of immune system process"
"SevCrit_Myeloid__123","Process","GO.0048583",64,3882,"9606","9606.ENSP00000009530,9606.ENSP00000011653,9606.ENSP00000167106,9606.ENSP00000222345,9606.ENSP00000223795,9606.ENSP00000226319,9606.ENSP00000239440,9606.ENSP00000239938,9606.ENSP00000248933,9606.ENSP00000254695,9606.ENSP00000254868,9606.ENSP00000256646,9606.ENSP00000262613,9606.ENSP00000262940,9606.ENSP00000263212,9606.ENSP00000265382,9606.ENSP00000267205,9606.ENSP00000273317,9606.ENSP00000282018,9606.ENSP00000285735,9606.ENSP00000285930,9606.ENSP00000286301,9606.ENSP00000288943,9606.ENSP00000293778,9606.ENSP00000309338,9606.ENSP00000310561,9606.ENSP00000313420,9606.ENSP00000316338,9606.ENSP00000319883,9606.ENSP00000332274,9606.ENSP00000338532,9606.ENSP00000339299,9606.ENSP00000339398,9606.ENSP00000345243,9606.ENSP00000352420,9606.ENSP00000356946,9606.ENSP00000357055,9606.ENSP00000357097,9606.ENSP00000357152,9606.ENSP00000358795,9606.ENSP00000360671,9606.ENSP00000362299,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000366482,9606.ENSP00000367797,9606.ENSP00000370343,9606.ENSP00000371594,9606.ENSP00000375907,9606.ENSP00000378786,9606.ENSP00000379862,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000401980,9606.ENSP00000408146,9606.ENSP00000411355,9606.ENSP00000413720,9606.ENSP00000432083,9606.ENSP00000441927,9606.ENSP00000451712,9606.ENSP00000478874,9606.ENSP00000479586,9606.ENSP00000482259,9606.ENSP00000482657","CD74,CD4,VASH1,SIPA1L3,TNFSF8,JADE1,ARAP3,EGR1,SEZ6L,RAP1GAP2,CLEC10A,NOTCH2,SLC9A3R1,RASA4,PPM1F,PIP5K1B,RHOF,LIMD1,CYSLTR2,RHOC,AKR1B1,CSF1R,DUSP2,CXCL16,CLCF1,ARHGAP32,PRKDC,BAIAP2,EMR2,PTP4A3,FAM53B,TRIO,HLA-DQA1,SIGLEC10,LDLRAD4,FCGR3A,PEA15,FCER1A,CD1C,NEURL1,SLC25A5,ENG,HLA-DQA2,HLA-DQB1,FXN,SKI,IRF4,GNG7,PID1,HLA-DRA,COCH,HLA-DPA1,CD44,MAVS,HLA-DPB1,PTPRC,CDKN1C,HSPA8,SESN3,NDRG2,CAMK1D,LYNX1,CCL4,MAP3K14",9.38e-07,0.00063,"regulation of response to stimulus"
"SevCrit_Myeloid__123","Process","GO.0034341",11,176,"9606","9606.ENSP00000293778,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000370343,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000408146,9606.ENSP00000482259,9606.ENSP00000485010","CXCL16,HLA-DQA1,HLA-DQA2,HLA-DQB1,IRF4,HLA-DRA,HLA-DPA1,CD44,HLA-DPB1,CCL4,CIITA",1.27e-06,0.00063,"response to interferon-gamma"
"SevCrit_Myeloid__123","Process","GO.0098542",24,859,"9606","9606.ENSP00000011653,9606.ENSP00000223795,9606.ENSP00000239938,9606.ENSP00000254868,9606.ENSP00000286301,9606.ENSP00000293778,9606.ENSP00000313420,9606.ENSP00000339398,9606.ENSP00000345243,9606.ENSP00000353238,9606.ENSP00000357012,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000370343,9606.ENSP00000378786,9606.ENSP00000379862,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000401980,9606.ENSP00000408146,9606.ENSP00000411355,9606.ENSP00000482259,9606.ENSP00000482657,9606.ENSP00000485010","CD4,TNFSF8,EGR1,CLEC10A,CSF1R,CXCL16,PRKDC,HLA-DQA1,SIGLEC10,SPN,CD244,HLA-DQA2,HLA-DQB1,IRF4,HLA-DRA,COCH,HLA-DPA1,CD44,MAVS,HLA-DPB1,PTPRC,CCL4,MAP3K14,CIITA",1.88e-06,7e-04,"defense response to other organism"
"SevCrit_Myeloid__123","Process","GO.0046649",15,358,"9606","9606.ENSP00000009530,9606.ENSP00000011653,9606.ENSP00000223795,9606.ENSP00000239938,9606.ENSP00000256646,9606.ENSP00000309338,9606.ENSP00000313420,9606.ENSP00000339477,9606.ENSP00000353238,9606.ENSP00000357012,9606.ENSP00000357152,9606.ENSP00000370343,9606.ENSP00000379997,9606.ENSP00000411355,9606.ENSP00000483732","CD74,CD4,TNFSF8,EGR1,NOTCH2,CLCF1,PRKDC,B7RP1,SPN,CD244,CD1C,IRF4,GAPT,PTPRC,ICOSL",1.89e-06,7e-04,"lymphocyte activation"
"SevCrit_Myeloid__123","Process","GO.0006950",56,3267,"9606","9606.ENSP00000009530,9606.ENSP00000011653,9606.ENSP00000167106,9606.ENSP00000216714,9606.ENSP00000223795,9606.ENSP00000239938,9606.ENSP00000254868,9606.ENSP00000263636,9606.ENSP00000273317,9606.ENSP00000275053,9606.ENSP00000285735,9606.ENSP00000285930,9606.ENSP00000286301,9606.ENSP00000293778,9606.ENSP00000307858,9606.ENSP00000307911,9606.ENSP00000307959,9606.ENSP00000313420,9606.ENSP00000319883,9606.ENSP00000322804,9606.ENSP00000334448,9606.ENSP00000339398,9606.ENSP00000339477,9606.ENSP00000345243,9606.ENSP00000353238,9606.ENSP00000354499,9606.ENSP00000354813,9606.ENSP00000357012,9606.ENSP00000357055,9606.ENSP00000361949,9606.ENSP00000362299,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000366482,9606.ENSP00000370343,9606.ENSP00000374501,9606.ENSP00000378786,9606.ENSP00000379862,9606.ENSP00000380413,9606.ENSP00000382508,9606.ENSP00000386306,9606.ENSP00000392043,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000401980,9606.ENSP00000406157,9606.ENSP00000408146,9606.ENSP00000411355,9606.ENSP00000432083,9606.ENSP00000441927,9606.ENSP00000478874,9606.ENSP00000480186,9606.ENSP00000482259,9606.ENSP00000482657,9606.ENSP00000483732,9606.ENSP00000485010","CD74,CD4,VASH1,APEX1,TNFSF8,EGR1,CLEC10A,LY75,LIMD1,MMS22L,RHOC,AKR1B1,CSF1R,CXCL16,ZBTB4,CHST2,DST,PRKDC,EMR2,MTSS1,GNG2,HLA-DQA1,B7RP1,SIGLEC10,SPN,MT-CO1,MT-ND5,CD244,PEA15,PABPC4,ENG,HLA-DQA2,HLA-DQB1,FXN,IRF4,UVSSA,HLA-DRA,COCH,AGAP3,CDIP1,SCN9A,ATP2B1,HLA-DPA1,CD44,MAVS,PAPSS2,HLA-DPB1,PTPRC,HSPA8,SESN3,CAMK1D,POLD2,CCL4,MAP3K14,ICOSL,CIITA",1.93e-06,7e-04,"response to stress"
"SevCrit_Myeloid__123","Component","GO.0032588",7,91,"9606","9606.ENSP00000009530,9606.ENSP00000339398,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000378786,9606.ENSP00000393566,9606.ENSP00000408146","CD74,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DPA1,HLA-DPB1",3.32e-05,7e-04,"trans-Golgi network membrane"
"SevCrit_Myeloid__123","Process","GO.0023052",76,5108,"9606","9606.ENSP00000009530,9606.ENSP00000011653,9606.ENSP00000223795,9606.ENSP00000228865,9606.ENSP00000229829,9606.ENSP00000239440,9606.ENSP00000239938,9606.ENSP00000249014,9606.ENSP00000253673,9606.ENSP00000254868,9606.ENSP00000256646,9606.ENSP00000262613,9606.ENSP00000262940,9606.ENSP00000263212,9606.ENSP00000263372,9606.ENSP00000263636,9606.ENSP00000264025,9606.ENSP00000267205,9606.ENSP00000273317,9606.ENSP00000282018,9606.ENSP00000285735,9606.ENSP00000285930,9606.ENSP00000286301,9606.ENSP00000293778,9606.ENSP00000304941,9606.ENSP00000306185,9606.ENSP00000307959,9606.ENSP00000308361,9606.ENSP00000309338,9606.ENSP00000310561,9606.ENSP00000313420,9606.ENSP00000316338,9606.ENSP00000319883,9606.ENSP00000322804,9606.ENSP00000332274,9606.ENSP00000334448,9606.ENSP00000337040,9606.ENSP00000338532,9606.ENSP00000339299,9606.ENSP00000339398,9606.ENSP00000339477,9606.ENSP00000347538,9606.ENSP00000353238,9606.ENSP00000356946,9606.ENSP00000357012,9606.ENSP00000357055,9606.ENSP00000357097,9606.ENSP00000358795,9606.ENSP00000360858,9606.ENSP00000361664,9606.ENSP00000362299,9606.ENSP00000364076,9606.ENSP00000364080,9606.ENSP00000367797,9606.ENSP00000368759,9606.ENSP00000370343,9606.ENSP00000371594,9606.ENSP00000376335,9606.ENSP00000378786,9606.ENSP00000380413,9606.ENSP00000382508,9606.ENSP00000386306,9606.ENSP00000393566,9606.ENSP00000398632,9606.ENSP00000401980,9606.ENSP00000408146,9606.ENSP00000411355,9606.ENSP00000432083,9606.ENSP00000441927,9606.ENSP00000451712,9606.ENSP00000478874,9606.ENSP00000479586,9606.ENSP00000482259,9606.ENSP00000482657,9606.ENSP00000483732,9606.ENSP00000485010","CD74,CD4,TNFSF8,CREBL2,HLA-DOA,ARAP3,EGR1,CDC42EP1,EMR3,CLEC10A,NOTCH2,SLC9A3R1,RASA4,PPM1F,KCNK6,LY75,PVRL1,RHOF,LIMD1,CYSLTR2,RHOC,AKR1B1,CSF1R,CXCL16,TCTN2,ANTXR2,DST,P2RY14,CLCF1,ARHGAP32,PRKDC,BAIAP2,EMR2,MTSS1,PTP4A3,GNG2,UNC119,FAM53B,TRIO,HLA-DQA1,B7RP1,SYT17,SPN,FCGR3A,CD244,PEA15,FCER1A,NEURL1,OLFM1,HIVEP3,ENG,HLA-DQA2,HLA-DQB1,SKI,NEDD9,IRF4,GNG7,GPR155,HLA-DRA,AGAP3,CDIP1,SCN9A,HLA-DPA1,CD44,MAVS,HLA-DPB1,PTPRC,HSPA8,SESN3,NDRG2,CAMK1D,LYNX1,CCL4,MAP3K14,ICOSL,CIITA",2.85e-06,0.00077,"signaling"
